Unnamed: 0,title,Label
3880," On Election Day, Trump Calls Running For President A “Waste Of Time’ (VIDEO)",Fake
3881, BREAKING: Active Shooter Reported Outside Los Angeles Polling Location – 1 Dead,Fake
3882, The Internet Hilariously Reacts To Picture Of Trump’s Hideous Victory Cake (TWEETS),Fake
3883, Trump Supporter Pulls Gun On Man Because He Refused To Vote For Trump,Fake
3884, Trump Tries To MANIPULATE Nevada Vote And Gets Shut Down HARD,Fake
3885, WTF: There’s A ‘Make America Great Again’ Hat In A Museum Case At Trump’s Election Venue (IMAGE),Fake
3886, Couple Married 37 Years In Disagreement On Election; Watch The HILARIOUS Twist (VIDEO),Fake
3887, Trump Gets HILARIOUSLY Mocked For Looking Over His Wife’s Shoulder While She Voted,Fake
3888, WATCH: Bill Maher HAMMERS Trump In Final Plea To Voters On Fallon,Fake
3889, WATCH: Anderson Cooper HUMILIATES Trump Supporter For Whining About Jay-Z At Hillary Rally,Fake
3890, This Is How Trump Could Win In A Landslide – Prepare To Laugh,Fake
3891," Jon Stewart Returned To CRUSH Trump With Colbert, And It Was SPECTACULAR (VIDEO)",Fake
3892, President Obama Gives Powerful Speech At Hillary Clinton Rally On Eve Of Election (VIDEO),Fake
3893, Katy Perry Releases AMAZING Campaign Ad That PERFECTLY Describes Why We’re All Voting For Hillary,Fake
3894, Every Single Lady On ‘The View’ Just SHREDDED Donald Trump For Obvious LYING (VIDEO),Fake
3895," Paul Ryan: No, The GOP Is Not Donald Trump’s Party",Fake
3896, REPORT: Trump’s Mind SHATTERED In The Face Of Mortifying Defeat,Fake
3897, NC Republicans PROUDLY Brag About How Well Their Voter Suppression Tactics Are Working,Fake
3898, Longtime Republican Strategist Just Cast Her Vote For Hillary,Fake
3899, MSNBC Host Actually CHOKES While Saying Giuliani Could Be Attorney General (VIDEO),Fake
3900, White Grievance Queen Tomi Lahren Gets OWNED For Lying About Trump ‘Assassination Attempt’,Fake
3901, WATCH: Trump Adviser Stammers While Being Grilled By Chris Cuomo For Being A Hypocrite,Fake
3902, Trump On The Verge Of Meltdown As FBI Clears Clinton Over Emails (VIDEO),Fake
3903, While Working On A Trump Speech Steve Bannon’s Pants Literally Caught Fire (TWEETS),Fake
3904, Obama SHAMES The Hell Out Of Trump And His Heartless Fans By Meeting This Young Boy,Fake
3905, WATCH: Anderson Cooper BEATS DOWN Trump Campaign Manager For Being A Hypocrite,Fake
3906," On His Way Out The Door, Harry Reid Gives Big ‘F*ck You’ To Republicans And Hands Nevada To Hillary",Fake
3907," Ted Nugent Appears At Trump Rally, Gropes Himself While Spewing Profanity (VIDEO)",Fake
3908," Racist, Road Raging Trump Fan Calls Black Driver A ‘N*****’ Because ‘Black Lives Don’t Matter’ (VIDEO)",Fake
3909, Barack Obama EVISCERATES Trump After Trump Gets Blocked From Twitter (VIDEO),Fake
3910, Trump Fans Start Screaming ‘WIKILEAKS’ In PATHETIC Attempt To Link Trump’s ‘Assassin’ To Hillary,Fake
3911, REPORT: Aides Take Away Donald Trump’s Twitter Account,Fake
3912, BREAKING: Dir. Comey Just CRUSHED The GOP’s Fantasies Of Endless Clinton Investigations (TWEETS),Fake
3913, The Toronto Star Published An ‘Unauthorized Database’ Of Things That Will INFURIATE Trump,Fake
3914, WATCH: Jake Tapper SLAMS Trump Campaign Manager For Touting Fake ‘Assassination Attempt’,Fake
3915, Trump Gets His A** Handed To Him For Running Off Stage Because Some Guy Had A Sign,Fake
3916, The Trump Camp Just LIED Through Its Teeth About An Assassination Attempt On Trump (VIDEO),Fake
3917, Trump Freaks Out: Thousands Of Latino Voters Prove Election Is Rigged,Fake
3918, SNL Gets Real And Delivers The Most Important Message Of The Election Year (VIDEO),Fake
3919, Bill Maher Has A DIRE Election Message The Whole Country Should Listen To (VIDEO),Fake
3920, Watch This FLAWLESS Depiction Of The GOP’s Off-The-Charts Madness,Fake
3921, Obama’s EPIC Smackdown Of GOP Senator For Using Him In Ads (VIDEO),Fake
3922, Tim Kaine Reveals Who’s Trying To Steal The Election (VIDEO),Fake
3923," Trump, GOP Facing CATACLYSMIC Disaster In Nevada, Early Vote Tallies Show",Fake
3924, Hillary’s Secret Weapon For The End Of Her Campaign Is Trump’s Biggest Piece Of Kryptonite,Fake
3925, Trump’s Inner Circle Reveals BIZARRE New Goal In Light Of His Dwindling Odds,Fake
3926, Trump Goes COMPLETELY Off The Rails Over Hillary’s Emails And Takes All His Followers With Him,Fake
3927, Watch Beyoncé Tell The Entire World Why She Supports Hillary; Grab Your Tissues (VIDEO),Fake
3928, WATCH: Joy Reid SKEWERS Trump For Whining About Jay-Z’s Language At Hillary Rally,Fake
3929, Hillary HAMMERS Trump With This Awesome List That Disqualifies Him From Being President,Fake
3930,"
Trump Gets STOMPED For Whining About President Obama Using Air Force One On Campaign Trail
",Fake
3931, WATCH: Bill Maher Hilariously Thanks Trump For Exposing Hypocritical Evangelicals,Fake
3932, Van Jones Has Powerful Conversation With Trump Supporters About The Possibility Of Civil War (VIDEO),Fake
3933, Virginia Trump Supporter Patrols Polling Place With Gun And Cops Say They Are Okay With That,Fake
3934, Woman Raped By Trump At 13 May Have Been Terrorized Into Dropping Suit,Fake
3935, Game Of Thrones Creator Has Been Watching Trump And Clinton Ads; There’s One VERY Stark Difference (VIDEO),Fake
3936, WATCH: Wolf Blitzer NAILS Giuliani To The Wall For Ten Grueling Minutes Over His FBI Claims,Fake
3937," BREAKING: Melania Trump’s Immigration Records Made Public, Show Trump’s ULTIMATE Hypocrisy",Fake
3938, The Strange Reason Donald Trump’s Skin Has Gone From Normal To Orange,Fake
3939, Obama Just Showed Us EXACTLY How To Handle Trump Fans (VIDEO),Fake
3940, The Hilariously Amazing Video We’ve Been Waiting For All Election: ‘HOLY SH*T (You’ve Got To Vote)’,Fake
3941, BUSTED: Trump Supporter Used Poll Watcher Credentials To Force Early Voters To Leave Polling Place,Fake
3942, Unhinged Trump Supporter Holds Children AT GUNPOINT Over Damaged Trump Sign (VIDEO),Fake
3943, Newsweek Outs Trump As Putin’s Puppet And Our NATO Allies Are Terrified (VIDEO),Fake
3944, Donald Trump Tells Veterans That He’s Just As Brave As Them Because He’s Rich (VIDEO),Fake
3945, Bridgegate Verdict Is IN – Guilty On All Charges (DOCUMENTS),Fake
3946, Mike Huckabee Just Tried To Compliment Trump And COMPLETELY F***ed It Up (TWEETS),Fake
3947, Former Classmate: Trump Smacked His Son So Hard It Knocked ‘Him To The Floor’,Fake
3948, WATCH: Anderson Cooper Schools Kellyanne Conway So Hard She Becomes A Rambling Mess,Fake
3949, Elected Official In Oklahoma Calls For ‘Firing Squad’ To Execute Hillary (IMAGES),Fake
3950, Comey’s Old Boss Giuliani Knew About The FBI Letter DAYS Before Its Release; Here’s PROOF (VIDEO),Fake
3951, Secret Emails Prove GOP Is Trying To Rig Election In MAJOR Swing State,Fake
3952, War On Christmas Dimwits LOSE IT Over New Starbucks Cup – There’s Just One TEENSY Problem (VIDEO),Fake
3953, America Laughs At Melania Trump For Hypocritically Whining About Cyberbullying,Fake
3954, FBI Agent Drops FATAL Truth Bomb About What The Bureau Is Doing To Hillary Clinton,Fake
3955, CNN Host STUNNED After Trump Advisor Denies Evidence Of Assault Allegations (VIDEO),Fake
3956, CNN Panel On Melania’s Cyberbullying Stance: ‘Talk To Your Husband’ (VIDEO),Fake
3957, WATCH: Fox Anchor Forced To Admit He Lied About A ‘Likely’ Clinton Indictment,Fake
3958, Senator Asks DOJ To Step In After White Supremacists Vow To Engage In Poll Watching,Fake
3959, FBI Is Investigating Itself After Its Twitter Account Goes All In For Trump (TWEETS),Fake
3960, Nikki Reed DESTROYS Trump For Insulting Women In Epic Video,Fake
3961, WATCH: Nicole Wallace Takes Trump To The Woodshed For Bullying NBC Reporter Katy Tur,Fake
3962, Trump Campaign Manager Gives SICKENING Interview On ‘Enormous Sacrifices’ Trump Made (VIDEO),Fake
3963," If You Think Hillary And Trump Are Both Bad Candidates, Seth Meyers Clears Up That Bullsh*t Idea",Fake
3964, GOP Governor Calls Blacks “Colored People” (VIDEO),Fake
3965, Hillary’s Reaction To Her Cubbies FINALLY Winning The World Series Is PRICELESS (IMAGES),Fake
3966, Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer (VIDEO),Fake
3967, Right-Wing Militias Preparing To Wage War If Hillary Clinton Beats Trump,Fake
3968, Trump Just Got Dealt A STINGING Blow From His Own Son-In-Law’s Newspaper,Fake
3969, Anthony Weiner’s Alleged Teenaged Victim Is P*ssed – At Comey,Fake
3970, Trump-Loving Oklahoma GOP Rep. Busted Calling For Hillary Clinton’s Murder (SCREENSHOTS),Fake
3971, Obama Just OBLITERATED The GOP’s Threat To Kill The Supreme Court If Hillary Wins,Fake
3972, Trump Fan: Sexual Assault Victims Should ‘Grow a Set’ And Just ‘Get Over It’ (VIDEO),Fake
3973, Trump Supporters Just DESTROYED A Black Church In The Most Disrespectful Way (TWEETS),Fake
3974, Hillary Unleashes BRUTAL Rant On Trump Supporter Calling Her Husband A Rapist (VIDEO),Fake
3975, Trump FURIOUS After Jon Stewart Mocks Him For 5 Minutes Straight At Veterans’ Benefit (VIDEO),Fake
3976, University Official Once Said Rape Victims Were Actually Just Sick In The Head,Fake
3977, JUST IN: Republicans In Florida Are Giving One Presidential Candidate A Pretty Big Lead Already (VIDEO),Fake
3978, DAMNING New Poll Shows A BIG Chunk Of Federal Employees Could Quit Their Jobs If Trump Wins,Fake
3979, This Anti-Semitic Trump Supporter Wants You To Know He’s Actually Just Racist (VIDEO),Fake
3980, Trump Fan Openly Admits To Planning ‘Assassination On’ Hillary ‘If She’s Elected’ (IMAGES),Fake
3981," Bill Clinton LOSES IT, Goes Off On Heckler Insulting Obamacare (VIDEO)",Fake
3982," Trump Agriculture Advisor Has A New Nickname For Clinton, And It’s Worse Than Trump’s (SCREENSHOTS)",Fake
3983, Dakota Access Pipeline Protest Fund Asks For Only $5K But Get MUCH More,Fake
3984, Federal Judge Demands RNC Reveal Details Of Voter Intimidation Pact With Trump,Fake
3985, Trump Threatened To Make The 13-Year-Old Girl He Raped Disappear And Kill Her Family: Witness,Fake
3986, SNL’s Head Writer Knows What Would Have To Be In Hillary’s Emails For Her To Lose (IMAGE),Fake
3987, Even Trump-Supporting GOPers Are Railing Against Comey For Influencing The Election,Fake
3988," Was Trump’s Tax Evasion Perfectly Legal, As He Claims? His Own Tax Lawyers Say Probably Not",Fake
3989, Veteran Spy: Trump Trading Secret Info With Russians,Fake
3990, The Cast Of ‘Will & Grace’ Just SHREDDED Trump In HILARIOUS Musical Spoof (VIDEO),Fake
3991," After Telling 37 Lies In One Day, Trump Calls Fact Checkers ‘Scum’ (VIDEO)",Fake
3992, Democrats In Four States Are Now SUING Trump For Voter Intimidation,Fake
3993, Kellyanne Conway Laughs Off Trump’s Pending Child Rape Case Because Hillary Sent Some Emails (VIDEO),Fake
3994, Donald Trump’s Own Email Scandal Actually Broke The Law And He Should Be In JAIL,Fake
3995, Robert Reich’s Conversation With A Fmr. GOP Rep. Exposes Just How Much Of A Fascist Trump Is,Fake
3996, Ohio Democratic Headquarters Vandalized With Literal Load Of Sh*t (TWEET),Fake
3997, ‘Christians’ Create Grisly Haunted House Claiming Pulse Nightclub Victims Got What They Deserved,Fake
3998, Harry Reid TORCHES FBI Director Comey: ‘I Believed You To Be Principled. I Now See I Was Wrong’,Fake
3999, WATCH: Mark Cuban Informs Fox Host That Media Would Cover Trump Better If He Would Just Shut Up,Fake
4000, Internet Erupts In Mockery After Sarah Palin Posts Something Monumentally Stupid Again (TWEETS),Fake
4001, Kellyanne Conway LOSES IT On Jake Tapper When He Calls Out Trump’s Bigoted Fans (VIDEO),Fake
4002, Trump Fans At Wisconsin Game Wear Obama Mask With Noose Attached (TWEETS),Fake
4003, SHAME: Proof Trump Doesn’t Care About Military Veterans,Fake
4004, Newt Gingrich Unwittingly Makes STARTLING Prediction For 2020 – Before This Election Even Happens,Fake
4005, Military Expert Vows To Take Trump Up On His Challenge,Fake
4006, Trump Supporters Caught Making Anti-Semitic Chants At Official Rally (VIDEO),Fake
4007," New York Magazine Confirms: Trump LITERALLY Only Cares About One Thing, And It’s NOT Winning",Fake
4008, Trump Supporter Kicked Out Of Trump Rally; Bet You Can Guess Why (VIDEO),Fake
4009, Virginia Paper Trolls Gov. Pat McCrory Hard With Its ‘Endorsement’ For His Re-Election,Fake
4010," Trump Says Hillary’s Emails Are Worse Than Watergate, Watergate Prosecutor SHREDS Him",Fake
4011," BUSTED: Trump Supporter Tries To Rig Election For The GOP, Gets ARRESTED",Fake
4012, WATCH: Trump Crudely HUMILIATED A Woman Onstage Because She Accidentally Didn’t Introduce Him,Fake
4013, Learn The FACTS About What The FBI Is Saying Concerning Hillary’s Emails; Trump LYING (DETAILS),Fake
4014, REVEALED: Trump Was A Creepy Pervert With Pregnant Women (VIDEO),Fake
4015, Team Trump Puts A Proverbial Gun To The GOP’s Head: Support The Nominee Or Else,Fake
4016, WATCH: Racist Fox News Goon Gets PUNKED By Comedian On The Streets,Fake
4017, WATCH: CNN Host Calls Out Trump Supporter For Urging People To Grab Their Guns If Trump Loses,Fake
4018," Jimmy Kimmel Asks Trump Supporters To Say ONE Nice Thing About Hillary, This Is What Happened (VIDEO)",Fake
4019, Report: Hillary Wants Joe Biden For HUGE Role In White House,Fake
4020, Donald Trump: ‘We Should Just Cancel The Election’,Fake
4021, OUTRAGE: Bundy Family Terrorists Get Off Scot-Free,Fake
4022, Gary Johnson Has ANOTHER Insanely Incoherent Meltdown During Interview (VIDEO),Fake
4023, WATCH: Trump Supporter Says Women Shouldn’t Be Allowed To Be Leaders,Fake
4024," Trump Sends Out DANGEROUS Tweet Claiming Voter Fraud In Texas, State Voting Officials Call BULLSH!T",Fake
4025, Trump’s Problems With Women Get Worse As Another Beauty Queen Comes Forward With Assault Story,Fake
4026, Republicans Plan To Strangle The Supreme Court To Death In Retaliation For A Hillary Victory,Fake
4027," Jill Stein Has Millions – Thanks To Big Pharma, Big Oil And Wall Street",Fake
4028, Uncovered Video: Trump Makes CREEPIEST Comments Yet About His Daughter (VIDEO),Fake
4029, WATCH: Trump Supporter Lynches Hillary Doll At Rally During Trump’s Appeal To Black Voters,Fake
4030, Donald Trump: The Hundreds Of People I Insulted On Twitter ‘Deserved’ It,Fake
4031, BUSTED: Trump Supporters Get Caught Creating Fake Badges To Intimidate Voters At Polling Places,Fake
4032, WATCH: Anderson Cooper And Ana Navarro NAIL Hypocrite Newt Gingrich To The Wall,Fake
4033, Democrats SUE Republicans Over Plot To Rig Election,Fake
4034, Libertarian Candidate Gary Johnson STUNS America With Statement On Presidential Election,Fake
4035, Analysis Of Trump Camp’s Spending Shows Trump Wins For The MOST Backward Campaign EVER,Fake
4036, WATCH: Joy Behar CRUSHES Newt Gingrich On ‘The View’ For Disrespectful Attack On Megyn Kelly,Fake
4037, Rudy Giuliani Gives The Most INSANE Reason Why Trump Isn’t A Racist (VIDEO),Fake
4038, Hannity Loses his Sh*t After Social Media POUNDS His Racist Offer To Send Obamas To Africa,Fake
4039, Trump’s Hollywood Walk Of Fame Star Bashed To Bits With Sledgehammer,Fake
4040," Helen Mirren BURNS Donald Trump At Women’s Event, And It’s AWESOME",Fake
4041," Trump Threatens Joe Biden, Says He Would ‘Love’ To Fight ‘Mr. Tough Guy’ (VIDEO)",Fake
4042, Trump Supporter Threatens Megyn Kelly For Putting Newt Gingrich In His Place,Fake
4043, The FBI Just Received A Voter Suppression Complaint That Will TERRIFY Trump,Fake
4044, Megyn Kelly Called Trump A ‘Predator’; What Newt Gingrich Said Next Was DISGUSTING (VIDEO),Fake
4045, The Backstreet Boys Send Harsh Message To Trump For His Use Of Their Song (DETAILS),Fake
4046, Richard Branson: Trump Came To Me Broke And Vowing Revenge On Those Who Wouldn’t Give Him Money,Fake
4047, ‘I Don’t Rent To N*****s’: Smoking Gun Proves Trump Family Racism (VIDEO),Fake
4048," Trump Freaks Out, Talks ‘World War Three’ (VIDEO)",Fake
