Unnamed: 0.1,Unnamed: 0,title,Label
30417,30417,World Food Program seeks 75 million dollars for Rohingya crisis,1
30418,30418,Soldiers kill six in Cameroon amid secessionist protests: mayor,1
30419,30419,Austrian chancellor pledges to get to the bottom of smear campaign,1
30420,30420,Turkey no longer needs EU membership but won't quit talks - Erdogan,1
30421,30421,Colombia and ELN rebels begin first-ever ceasefire,1
30422,30422,"First ""I do"" as same-sex marriage comes to Germany",1
30423,30423,"Match North Korea overture with Iran offer, Germany tells U.S.",1
30424,30424,Hezbollah says Israel pushing region to war,1
30425,30425,Pope wears refugee ID bracelet in appeal for help for migrants,1
30426,30426,Yemen Houthis say have shot down U.S. surveillance drone - state news agency,1
30427,30427,Tens of thousands march to defend Hong Kong's rule of law against China,1
30428,30428,"Thirty-eight injured in police charges in Catalonia, say emergency services",1
30429,30429,Syrian Observatory: Islamic State captures town from government,1
30430,30430,Tunisia rescues 140 migrants off its coast,1
30431,30431,Spanish police fire rubber bullets in Barcelona: media,1
30432,30432,"'I am sorry,' British PM May says of botched election",1
30433,30433,British PM May says foreign minister Johnson supports her Brexit plans,1
30434,30434,"Italy says to expel North Korea envoy over nuclear, missile tests",1
30435,30435,Disapproval rating for Japan PM Abe exceeds support: Kyodo poll,1
30436,30436,"Spain reluctantly forced to act in Catalan vote, official says",1
30437,30437,Catalan leader casts vote in banned independence referendum,1
30438,30438,Police break into voting station where Catalan leader due to vote,1
30439,30439,Spanish police seize ballot boxes in Catalan referendum,1
30440,30440,Spanish national police deploy near Barcelona voting station: El Pais,1
30441,30441,Catalan government says voters may use any polling station in referendum,1
30442,30442,"Ballot boxes, voting papers appear at some polling stations for Catalan referendum",1
30443,30443,"Polish cut in retirement age comes into force, bucking European trend",1
30444,30444,Merkel allies fret over former East Germany's rightward shift,1
30445,30445,Catalans start to form queues to vote in independence referendum:  witnesses,1
30446,30446,Convoy of Civil Guard police leave Barcelona port: Reuters witness,1
30447,30447,"Thailand says closely watching Myanmar crisis, ready to provide aid",1
30448,30448,Brazil's Lula extends lead in 2018 vote despite graft conviction: poll,1
30449,30449,Catalans prepare to defy Madrid in banned independence vote,1
30450,30450,"Weak columns, extra floors led to Mexico school collapse, experts say",1
30451,30451,"Syrian army, allies seize more of Jordanian frontier: report",1
30452,30452,Hezbollah says Kurdish vote a step toward wider Mideast partition,1
30453,30453,Air France flight with engine damage makes emergency landing in Canada,1
30454,30454,Spain says most potential voting stations for Catalan vote closed,1
30455,30455,"'Not appropriate,' envoy tells Britain's Boris over Kipling poem in Myanmar",1
30456,30456,Top Austrian Social Democrat steps down over election smear campaign,1
30457,30457,Thousands of anti-Catalan independence protesters gather in Barcelona,1
30458,30458,Iraqi PM presses case for Baghdad to receive Kurdistan oil revenue,1
30459,30459,Dozens arrested during neo-Nazi march in Sweden,1
30460,30460,Tens of thousands march for abortion rights in Ireland,1
30461,30461,Air strikes in Syria's rebel-held Idlib kill 28: Observatory,1
30462,30462,U.N. agrees international experts to probe Yemen war crimes,1
30463,30463,"Kyrgyzstan accuses opposition MP of planning riots, coup",1
30464,30464,Protesters clash with police at Turin's G7 labor meeting,1
30465,30465,Turkey opens military base in Mogadishu to train Somali soldiers,1
30466,30466,Saudi authorities pursue Twitter user over women's driving threat,1
30467,30467,"Congo military plane crashes in Kinshasa, killing 12: minister",1
30468,30468,"Turkey's Erdogan says Iraqi Kurdish authorities ""will pay price"" for vote",1
30469,30469,Britain's Boris Johnson wants maximum two-year Brexit transition,1
30470,30470,Tokyo's Koike reaches deal with opposition party ahead of Japan poll,1
30471,30471,Turkish police arrest suspect in killing of Syrian activist,1
30472,30472,Spanish police occupy Catalan tech hub before banned vote,1
30473,30473,Spain seals off more than half schools earmarked for Catalan poll,1
30474,30474,"Egypt ""hunting down"" gays, conducting forced anal exams - Amnesty",1
30475,30475,Catalans occupy voting stations to defy Madrid's order to stop referendum,1
30476,30476,Police to remove people from Catalan voting stations on Sunday: government source,1
30477,30477,Kenya watchdog says investigating police over actions at university,1
30478,30478,"Iranian, Iraqi government forces to hold joint border drills - Iran TV",1
30479,30479,Moscow denies Ukraine's accusation that it left troops in Belarus,1
30480,30480,German police arrest suspect over alleged supermarket extortion attempts,1
30481,30481,Macron's invitation to visit France not related to Kurdish referendum - Iraqi PM,1
30482,30482,"Trump to visit Asia in November, North Korea in spotlight",1
30483,30483,Afghan Shi'ites fear further attacks on Ashura celebrations,1
30484,30484,North Korea seen moving missiles from development center: South Korean broadcaster,1
30485,30485,"Fear driving Cambodian opposition MPs abroad, party says",1
30486,30486,"China's Xi says study capitalism, but Marxism remains top",1
30487,30487,China's Chongqing vows purge of former leader's 'vile influence',1
30488,30488,"U.S. cuts staff in Cuba over mysterious injuries, warns travelers",1
30489,30489,"Cubans are heartbroken, angry can't seek U.S. visas in Havana",1
30490,30490,'A better future' - Britain's May tries to rally her Conservatives,1
30491,30491,Colombia's ELN rebel commander orders ceasefire beginning Sunday,1
30492,30492,Cameroon orders Anglophone region total lockdown for three days,1
30493,30493,Canada says has no plans to remove embassy staff from Cuba,1
30494,30494,Last flight departs as Iraq imposes ban for Kurdish independence vote,1
30495,30495,Iraq's Abadi accepts Macron invitation to come to discuss Kurds: Elysee source,1
30496,30496,Ugandan special forces accused of ejecting MPs from parliament,1
30497,30497,Syrian army and allies secure road after IS attack in Deir al-Zor: Hezbollah,1
30498,30498,"Iraq plans to take control of Kurdistan region's border 'in coordination' with Iran, Turkey",1
30499,30499,Putin critic Navalny detained by police before pre-election rally,1
30500,30500,About 500 French children in jihadi-held areas of Iraq and Syria: official,1
30501,30501,Israeli nuclear whistleblower gets offer to live with wife in Oslo,1
30502,30502,Eastern Congo rebels aim to march on Kinshasa: spokesman,1
30503,30503,Cuba says U.S. decision to reduce Havana embassy staff is 'hasty',1
30504,30504,"U.S.-led forces acknowledge killing 50 more civilians in Iraq, Syria",1
30505,30505,"Blast hits Afghan capital near Shi'ite mosque, killing at least one",1
30506,30506,"U.S. Justice Department, Latin American countries charge 3,800 gang members",1
30507,30507,"More than half of schools in Boko Haram's region are shut, UNICEF says",1
30508,30508,More than 60 Rohingya feared drowned as U.S. steps up pressure on Myanmar,1
30509,30509,Rohingya Muslims say goodbye to their own after boat capsizes,1
30510,30510,Tanzania closes third newspaper since June as part of media crackdown,1
30511,30511,Spanish court orders Google to delete app used for Catalan independence vote,1
30512,30512,International air ban over Iraqi Kurdistan comes into effect,1
30513,30513,"Merkel, Macron pledge to lead EU forward post-Brexit",1
30514,30514,Talks on future EU-UK ties before divorce settled would weaken EU: Macron,1
30515,30515,Germany's far-right AfD has more immigrant MPs than Merkel's conservatives,1
30516,30516,"Only 'miracles' can move Brexit talks forward by October, EU tells Britain",1
30517,30517,Plague outbreak in Madagascar kills 20: WHO,1
30518,30518,Germany's Merkel to name aide Altmaier as stand-in finance minister: sources,1
30519,30519,Germany's FDP look to fill Schaeuble's big shoes,1
30520,30520,Anti-Mugabe pastor acquitted in Zimbabwe of public violence charges,1
30521,30521,"Turkish measures against Northern Iraq won't target civilians, PM says",1
30522,30522,Macron says there is EU 'consensus' for new reforms,1
30523,30523,Merkel wants clear line on eurozone reform in German coalition talks,1
30524,30524,The pope is writing a document on fake news - and that's the truth,1
30525,30525,U.N. aims to open Libyan transit center early next year - senior official,1
30526,30526,Islamic state claims suicide bombing near Kabul mosque: Amaq,1
30527,30527,Greece considers extradition of bitcoin fraud suspect wanted by U.S. and Russia,1
30528,30528,"U.S. military aircraft crashes in Syria, injuring two: officials",1
30529,30529,Russia says ready to work with North Korea to resolve missile crisis,1
30530,30530,Russia left troops in Belarus after wargames: Ukraine,1
30531,30531,UK court agrees to extradite suspect in Italy model kidnap plot,1
30532,30532,"In Pakistan's coal rush, some women drivers break cultural barriers",1
30533,30533,Storm-battered Antigua asks U.S. to settle 12-year old WTO bill,1
30534,30534,Yemen cholera cases could hit 1 million by year-end: Red Cross,1
30535,30535,"With Budapest closer to Moscow, Orban grants money to Russian Orthodox churches",1
30536,30536,Saudi man arrested after threatening women drivers,1
30537,30537,Iraq's top Shi'ite cleric Sistani opposes secession of Kurdish region,1
30538,30538,Kurdistan region refuses to hand over border crossings to Iraqi government: Rudaw,1
30539,30539,Iran bans oil refinery products traffic with Iraqi Kurdistan: report,1
30540,30540,Stampede in India's financial capital kills at least 22,1
30541,30541,Lavrov: Russia-U.S. cooperation on Syria 'not without problems',1
30542,30542,Russia's Putin says de facto conditions created for end to Syrian civil war,1
30543,30543,Burundi loses bid to stop U.N. atrocities investigation,1
30544,30544,Swiss strip refugee status from Libyan preacher,1
30545,30545,Russia accuses CNN International of violating Russian media law,1
30546,30546,Migrant smuggling crackdown triggered clashes in Libyan city: armed group head,1
30547,30547,South Africa court says cannot compel Zuma to set up influence-peddling inquiry,1
30548,30548,U.N. Human Rights Council extends Myanmar mission until September 2018,1
30549,30549,"How blood money, diplomacy and desperation are reuniting Palestine",1
